cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
5706009;PREFEITURA MUNICIPAL DE JARDIM                              ;NUCLEO DE APOIO A SAUDE DA FAMILIA NASF JARDIM              ;CONJUNTO HABITACIONAL FREI DAMIAO       ;S/N       ;CENTRO              ;63290000;230710;-7.582;-39.298;202005
5708478;RUTHENIA BANDEIRA PEDROSA CARVALHO                          ;RUTHENIA BANDEIRA PEDROSA CARVALHO                          ;RUA MANOEL PADILHA                      ;50;FATIMA              ;60040550;230440;-3.754.350;-38.520.912;202005
5708532;PRO EXAME SERVICOS DE ORTOPEDIA E TRAUMATOLOGIA LTDA        ;PRO EXAME                                                   ;RUA EDWARD MACLAIN                      ;440;TRIANGULO           ;63010970;230730;-7.213;-39.315;202005
5709385;FUNDO MUNICIPAL DE SAUDE FARIAS BRITO                       ;NUCLEO DE APOIO A SAUDE DA FAMILIA                          ;RUA ARACY FREITAS FRANCELINO            ;S/N       ;CENTRO              ;63185000;230430;                              ;                              ;202005
5711584;MUNICIPIO DE CRUZ                                           ;NASF NUCLEO DE APOIO A SAUDE DA FAMILIA                     ;RUA PADRE VALDERY                       ;S/N       ;CENTRO              ;62595000;230425;-29.200.683.882.540.400;-4.017.431.437.969.200;202005
5712238;RAQUEL PESSOA DE CARVALHO                                   ;RAQUEL PESSOA DE CARVALHO                                   ;AV SANTOS DUMONT                        ;5633;PAPICU              ;60110110;230440;-3.741.427;-38.480.229;202005
5714478;JULIO CESAR ISCHIARA                                        ;JULIO CESAR ISCHIARA                                        ;JOSE JUCA                               ;264;CENTRO              ;63900085;231130;-4.970.645.635.835.660;-39.014.854.431.152.300;202005
5714753;EVA MARIA MARINHO ASSUNCAO                                  ;EVA MARIA MARINHO ASSUNCAO                                  ;AV PE ANTONIO TOMAZ                     ;2277;ALDEOTA             ;60140160;230440;-3.742.546;-38.491.653;202005
5716225;ROSANE MARIA PEREIRA MELO                                   ;ROSANE MARIA PEREIRA MELO                                   ;AV 13 DE MAIO                           ;1189;FATIMA              ;60040531;230440;-3.749.183;-38.529.851;202005
5716586;UCM BRASIL EMERGENCIAS MEDICAS LTDA                         ;UCM BRASIL                                                  ;AV SANTOS DUMONT                        ;2390;ALDEOTA             ;60150160;230440;-3.734.742;-38.503.579;202005
5717191;HOSPITAL SAO RAIMUNDO LTDA                                  ;HOSPITAL SAO RAIMUNDO                                       ;RUA DR JOSE LOURENCO                    ;777;ALDEOTA             ;60115280;230440;                              ;                              ;202005
5717493;SIMONE CASTELO BRANCO FORTALEZA                             ;SIMONE CASTELO BRANCO FORTALEZA                             ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60135208;230440;-3.746.876;-38.506.355;202005
5718074;PATRICIA LEMOS AGOSTINHO BRANDAO                            ;PATRICIA LEMOS AGOSTINHO BRANDAO                            ;JOSE CARVALHO                           ;300;CENTRO              ;63100970;230420;-7.231.315.542.549.650;-3.941.267.967.224.120;202005
5718090;JOAO HENRIQUE SA XENOFONTE DE OLIVEIRA                      ;JOAO HENRIQUE SA XENOFONTE DE OLIVEIRA                      ;TRISTAO GONCALVES                       ;414;CENTRO              ;63100970;230420;-72.318.051.432.587.100;-3.940.991.163.253.780;202005
5719496;FERNANDA VIEIRA SOARES                                      ;FERNANDA VIEIRA SOARES                                      ;RUA GISELDA CYSNE                       ;90;CIDADE 2000         ;60190450;230440;-3.752.410;-38.473.129;202005
5719593;PREFEITURA MUNICIPAL DE FORQUILHA                           ;CAPS I ALMIR RUFINO DE SOUZA                                ;RUA MARIA DO NAZARE CAVALCANTE          ;S/N       ;EDMUNDO RODRIGUES   ;62115000;230435;-380.081.772.012.673;-4.026.683.449.745.170;202005
5720230;PREFEITURA MUNICIPAL DE CAMOCIM                             ;NUCLEO DE APOIO A SAUDE DA FAMILIA DE CAMOCIM               ;RUA JOSE MARIA VERAS                    ;S/N       ;BETANIA             ;62400000;230260;-29.056.460.330.493.500;-4.084.845.542.907.710;202005
5721733;PREFEITURA MUNICIPAL DE PARAIPABA                           ;NASF DE PARAIPABA                                           ;RUA FRANCISCO ALAN BRENO DA SILVA       ;1;SANTA RITA          ;62685000;231025;-34.364;-39.147;202005
5723027;ASCOBECE ASSOCIACAO COMUNITARIA BENEF EDUC CULT DO CEARA    ;ACAO NORDESTE VIDA                                          ;AV CONTORNO MONTE                       ;815;CONJ ESPERANCA      ;60763730;230440;-3.805.059;-3.851.085;202005
5723280;JOSUE BRITO HENRIQUE DA COSTA                               ;JOSUE BRITO HENRIQUE DA COSTA                               ;TRISTAO GONCALVES                       ;414;CENTRO              ;63100970;230420;-72.338.274.014.317;-3.941.102.743.148.800;202005
5723507;PREFEITURA MUNICIPAL DE NOVA RUSSAS                         ;CENTRO DE ESPECIALIDADES DA SAUDE DR FRANCISCO SCARCELA JORG;RUA HERMENEGILDO MARTINS                ;733;PATRONATO           ;62200000;230930;-4.704.107.326.925.620;-40.561.652.183.532.700;202005
5723655;MARIA ROSANGELA BEZERRA MENEZES                             ;MARIA ROSANGELA BEZERRA MENEZES                             ;RUA JOAO REGINO                         ;973;CIDADE DOS FUNCIONAR;60110110;230440;-3.795.395;-38.482.323;202005
5724112;LAEL BORGES PONTES                                          ;LAEL BORGES PONTES                                          ;RUA TIBURCIO CAVALCANTE                 ;760;MEIRELES            ;60125100;230440;-3.731.343;-38.501.540;202005
5724317;MARISA SCHULER HONORIO                                      ;MARISA SCHULER HONORIO                                      ;AV OLIVEIRA PAIVA                       ;1291;CIDADE DOS FUNCIONAR;60822130;230440;-3.795.220;-38.494.472;202005
5724376;ANDRE SOUZA DE PONTES                                       ;ANDRE SOUZA DE PONTES                                       ;AV BARAO DE STUDART                     ;230440;ALDEOTA             ;60120001;230440;-3.737.495;-38.507.515;202005
5725496;THACILA MARIA ROCHA CAROLINO                                ;THACILA MARIA ROCHA CAROLINO                                ;RUA PROFESSORA ALDACI BARBOSA           ;281;CIDADE DOS FUNCIONAR;60822260;230440;-3.802.541;-38.491.392;202005
5726182;IODONTO SERVICOS ODONTOLOGICOS S C LTDA                     ;IODONTO                                                     ;RUA PADRE LUIZ FIGUEIRA                 ;259;ALDEOTA             ;60150120;230440;-3.732.130;-38.514.649;202005
5726379;JORGE ACASIO MONTEIRO                                       ;LABORATORIO SAN MATHEWS                                     ;RUA SAO VICENTE DE PAULA                ;242;CENTRO              ;63870000;230240;-5.128;-39.732;202005
5726395;ROSANGELA MARIA ANDRADE CORREIA                             ;BEM SARADO NUTRICAO CLINICA HOME CARE                       ;RUA BASILIO PINTO                       ;953;CENTRO              ;63900209;231130;                              ;                              ;202005
5727030;CLINICA ODONTOLOGICA DR LUIZ MESQUITA                       ;CLINICA ODONTOLOGICA DR LUIZ MESQUITA                       ;AVENIDA HONORIO MELO                    ;S/N       ;CENTRO              ;63780000;230860;                              ;                              ;202005
5727294;CYNTHIA ABEN OTHAR PONTE                                    ;CYNTHIA ABEN OTHAR PONTE                                    ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60130000;230440;-3.746.908;-3.850.671;202005
5727308;ANTONIO HAROLDO DE ARAUJO FILHO                             ;ANTONIO HAROLDO DE ARAUJO FILHO                             ;AV JOAO PESSOA                          ;4408;DAMAS               ;60110110;230440;-3.752.110;-38.549.386;202005
5727316;JOSE RUVER LIMA HERCULANO JUNIOR                            ;JOSE RUVER LIMA HERCULANO JUNIOR                            ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60130000;230440;-3.746.983;-38.506.055;202005
5727324;CLAUDIA MARIA DE OLIVEIRA ALVES                             ;CLAUDIA MARIA DE OLIVEIRA ALVES                             ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60130000;230440;-3.746.993;-38.506.881;202005
5727332;ANA DE LOURDES SOUSA TEOTONIO DE OLIVEIRA                   ;ANA DE LOURDES SOUSA TEOTONIO DE OLIVEIRA                   ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60135208;230440;-3.747.025;-38.506.870;202005
5728649;EMANUELE VASCONCELOS SILVA                                  ;EMANUELE VASCONCELOS SILVA                                  ;RUA CAPITAO MAGALHAES                   ;309;BELA VISTA          ;62700000;230280;-4.698.767;-39.307.002;202005
5728681;ANA MARCIA XAVIER NASCIMENTO                                ;ANA MARCIA XAVIER NASCIMENTO                                ;R MONSENHOR JOAO CRUZ                   ;310;CENTRO              ;62700000;230280;-43.595.215.365.548.000;-3.931.448.936.462.400;202005
5728967;CENTRO DE ATENCAO PSICOSSOCIAL DA INFANCIA E ADOLESCENCIA   ;CASA DE JOAO E MARIA                                        ;RUA SAMUEL ANTERO                       ;1266;CENTRO              ;63430000;230540;-64.032.365;-388.575.481;202005
5733545;SERVICO DE ATENDIMENTO MOVEL DE URGENCIA                    ;SAMU                                                        ;AV DR GUARANY                           ;340;SOBRAL              ;62011000;231290;-3.674;-40.239;202005
5738571;BRENO BEZERRA GOMES DE PINHO PESSOA                         ;BRENO BEZERRA GOMES DE PINHO PESSOA                         ;RUA DR GILBERTO STUDART                 ;55;COCO                ;60192095;230440;-3.740.966;-38.487.310;202005
5739853;PREFEITURA MUNICIPAL DE ARARIPE                             ;CENTRO DE SAUDE ANTONIO ALMINO SOBRINHO                     ;RUA MARIA AUGUSTA PAIVA                 ;S/N       ;ALTA DA CAIXA DAGUA ;63170000;230130;-7.213;-40.046;202005
5741777;UNIMED FORTALEZA SOCIEDADE COOPERATIVA MEDICA LTDA          ;UNIMED DE FORTALEZA                                         ;RUA PINTO MADEIRA                       ;450;CENTRO              ;60150000;230440;-3.731.388;-38.521.265;202005
5742048;GEORGIA MELO PACHECO DO NASCIMENTO                          ;GEORGIA MELO PACHECO DO NASCIMENTO                          ;RUA DOM SABASTAO LEME                   ;477;FATIMA              ;60050160;230440;-3.745.745;-38.526.206;202005
5744237;PORFIRIO CEZAR PASSOS ACIOLI                                ;PORFIRIO CEZAR PASSOS ACIOLI                                ;RUA BARAO DE ARATANHA                   ;1465;FATIMA              ;60050071;230440;                              ;                              ;202005
5745411;SOCIEDADE DE ASSISTENCIA E PROTECAO A INFANCIA DE FORTALEZA ;SOCIEDADE DE ASSISTENCIA E PROTECAO A INFANCIA DE FORTALEZA ;AV HERACLITO GRACA                      ;100;CENTRO              ;60140061;230440;                              ;                              ;202005
5749042;PREFEITURA MUNICIPAL DE BARRO                               ;NUCLEO DE APOIO A SAUDE DA FAMILIA NASF DO BARRO            ;RUA FIRMINO TAVARES                     ;S/N       ;CENTRO              ;63380000;230200;-7.177;-38.782;202005
5750040;ANAPAULA BEZERRA GOMES DE PINHO PESSOA FONTENELE            ;ANAPAULA BEZERRA GOMES DE PINHO PESSOA FONTENELE            ;AV PINTO BANDEIRA                       ;1030;LUCIANO CAVALCANTE  ;60811110;230440;-3.774.934;-38.486.906;202005
5750377;MAGGY POTI DE MORAIS BURLAMAQUI                             ;MAGGY POTI DE MORAIS BURLAMAQUI                             ;AV DOM LUIS                             ;176;ALDEOTA             ;60160230;230440;-3.732.619;-38.500.275;202005
5756227;CLINICA ODONTOLOGICA DR MARCIO ARY                          ;CLINICA ODONTOLOGICA DR MARCIO ARY                          ;RUA SAO VICENTE DE PAULA                ;250;CENTRO              ;63870000;230240;-5.128;-39.732;202005
5757398;JOSE JOSIAS DE OLIVEIRA JUNIOR                              ;JOSE JOSIAS DE OLIVEIRA JUNIOR                              ;RUA CORONEL ALVES TEIXEIRA              ;230440;DIONISIO TORRES     ;60130000;230440;-3.746.003;-38.512.265;202005
5757401;FERNANDO ANTONIO SIQUEIRA PINHEIRO                          ;FERNANDO ANTONIO SIQUEIRA PINHEIRO                          ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60130000;230440;-374.694;-38.506.677;202005
5757428;JOAO ODILO GONCALVES PINTO                                  ;JOAO ODILO GONCALVES PINTO                                  ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60130001;230440;                              ;                              ;202005
5757452;GRIJALVA OTAVIO FERREIRA DA COSTA                           ;GRIJALVA OTAVIO FERREIRA DA COSTA                           ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60130000;230440;-3.746.897;-38.506.216;202005
5757460;FRANCISCO LEOPOLDO ALBUQUERQUE FILHO                        ;FRANCISCO LEOPOLDO ALBUQUERQUE FILHO                        ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60130000;230440;-3.746.876;-38.506.366;202005
5757487;GERMANA ALVES CORSINO                                       ;GERMANA ALVES CORSINO                                       ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60130000;230440;-3.746.961;-38.506.152;202005
5757509;MARIANA ROLIM FERNANDES MACEDO                              ;MARIANA ROLIM FERNANDES MACEDO                              ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60130000;230440;-3.746.908;-38.506.152;202005
5757576;ALESSANDRA MARIA MONT ALVERNE PIERRE                        ;ALESSANDRA MARIA MONT ALVERNE PIERRE                        ;RUA CORONEL ALVES TEIXEIRA              ;1578;DIONISIO TORRES     ;60135208;230440;-3.746.977;-38.506.892;202005
